ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days
LYB,2015-02-27,2.6495,0.4663,0.138941,0.115791,0.115791,0.113386,0.087536,1.6141,0.308455,0.141402,0.1861,-0.7154,LyondellBasell Industries N.V.,Moody's Investors Service,Basic Industries,credit_rating_financial,2,28.0
AZO,2015-07-02,0.7885,-2.6655,0.520817,0.193157,0.193157,0.175479,0.112898,1.2639,-0.65958,0.142687,0.9039,-0.84,"AUTOZONE, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,71.0
MLM,2012-04-20,1.806,0.7035,0.194609,0.119982,0.119982,0.078454,0.058695,0.5375,0.067261,0.032118,-1.2953,-1.1214,Martin Marietta Materials Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,22.0
SNA,2011-12-06,2.0037,0.8337,0.462393,0.126527,0.126527,0.10591,0.071205,0.7023,0.137425,0.051751,-3.5907,-3.2406,Snap-on Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,83.0
XYL,2012-06-15,2.0586,0.0015,0.379138,0.121174,0.121174,0.121174,0.102748,0.8573,0.121,0.088086,0.1355,-0.0759,Xylem Inc.,Moody's Investors Service,Capital Goods,credit_rating_financial,2,83.0
USM,2014-12-02,1.3926,0.2576,0.550266,0.037477,0.037477,0.065748,0.035735,0.608,0.042387,0.022421,-7.1181,-5.8943,UNITED STATES CELLULAR,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,1,1.0
INFO,2016-07-26,0.660931747,0.723887982,0.620557262,0.095217201,0.052033055,0.052033055,0.055872459,0.196231506,0.018900599,0.010963937,2.065695793,1.58802589,IHS Markit Ltd.,Standard & Poor's Ratings Services,Technology,corporate_rating,1,28.0
BZH,2014-05-29,8.3549,6.2864,0.166305,0.021172,0.021172,-0.02769,-0.026304,0.6481,-0.13371,-0.016189,-5.9563,-5.4529,"BEAZER HOMES USA, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,1,55.0
JNJ,2015-01-27,2.227,0.269,0.69399,0.276641,0.284713,0.276641,0.219599,0.5702,0.234015,0.125217,0.4803,1.8907,JOHNSON & JOHNSON,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,63.0
RELX,2014-06-30,0.4709,1.3541,0.664244,0.228004,0.228004,0.198177,0.183927,0.5619,0.494017,0.114054,0.956,0.9209,RELX Inc.,Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,2,83.0
IBM,2012-05-30,1.209030696,4.781755884,0.468947585,0.196443937,0.196443937,0.196443937,0.148293988,0.918262005,0.787317509,0.136172735,16.58046144,13.14840785,International Business Machines Corporation,Standard & Poor's Ratings Services,Technology,corporate_rating,2,335.0
SCCO,2012-08-31,3.1075,0.6803,0.59477,0.49549581,0.49417,0.472119617,0.342648,0.8457,0.58082,0.20216647,0.1976,-0.0391,Southern Copper Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,4.0
NGG,2015-09-14,0.8179,2.1639,0.248668,0.248668,0.248668,0.172883,0.13282,0.2759,0.167947,0.036505,2.3471,2.0159,National Grid North America Inc.,Moody's Investors Service,Public Utilities,credit_rating_financial,2,40.0
GILD,2015-06-04,1.0921,0.5705,0.744778,0.403857,0.403857,0.375647,0.274505,0.4961,0.260281,0.135391,-0.1864,-0.0477,"GILEAD SCIENCES, INC",Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,57.0
CDK,2016-06-10,1.7761,1.2551,0.38299,0.156143,0.156143,0.145336,0.086455,0.8193,0.237597,0.073973,0.1267,0.0114,CDK Global Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,178.0
BKR,2015-09-02,2.5976,0.2207,0.195715,0.116452,0.116452,0.107002,0.070018,0.8517,0.092419,0.060048,-0.3927,0.1942,"Michael Baker International, LLC",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,19.0
ENR,2016-05-31,2.408080376,-15.6497,0.463471439,-0.000429027,-0.000429027,-0.000429027,-0.002451581,1.001227295,0.06655574,-0.00245459,2.601286174,1.951768489,"Energizer Holdings, Inc.",Standard & Poor's Ratings Services,Miscellaneous,corporate_rating,1,98.0
GSK,2014-07-24,0.9911,2.7126,0.701336,0.279672,0.279672,0.253187,0.179486,0.6373,0.820514,0.133478,-1.1095,-1.226,GLAXOSMITHKLINE PLC,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,87.0
IRM,2014-11-25,0.9634,3.9665,0.573872,0.161755,0.161755,0.052857,0.031892,0.4546,0.094283,0.014905,0.1631,0.0489,"Iron Mountain Information Management, LLC",Moody's Investors Service,Finance,credit_rating_financial,1,7.0
ABB,2015-10-23,1.5847,0.4177,0.286561,0.104832,0.104832,0.097161,0.066598,0.8707,0.15327,0.061252,-0.0618,0.039,ABB LTD,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,72.0
EFX,2012-12-17,1.3556,0.5851,0.591342,0.231245,0.231245,0.201775,0.143426,0.5409,0.142414,0.070778,-0.4839,-0.7201,Equifax Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,5.0
MTH,2014-10-31,1.5157,1.0947,0.221045,0.106633,0.106633,0.097585,0.068361,0.9088,0.147926,0.062128,4.2729,4.1622,Meritage Homes Corporation,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,168.0
DUK,2016-01-13,1.0304,1.0363,0.648274,0.215114,0.215114,0.167178,0.083655,0.1867,0.062055,0.021052,0.2757,0.4876,Duke Energy Corporation,Moody's Investors Service,Public Utilities,credit_rating_financial,2,58.0
TEL,2015-07-27,2.2236,0.428,0.331746,0.150756,0.150756,0.146997,0.148751,0.5941,0.179075,0.080091,0.1583,0.2664,TE CONNECTIVITY LTD,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,87.0
EPD,2013-11-26,0.7534,1.2185,0.075504,0.073015,0.073015,0.056614,0.056828,1.185,0.182611,0.067568,-0.3183,-0.097,ENTERPRISE PRODUCTS PARTNERS,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,63.0
STZ,2012-06-15,1.6958,1.1695,0.400143,0.183288,0.183288,0.201183,0.167653,0.3733,0.166293,0.062589,0.7664,0.7805,"Constellation Brands, Inc.",Fitch Ratings,Consumer Non-Durables,credit_rating_financial,1,25.0
BAM,2014-12-11,1.6794,1.0115,0.256084,0.180082,0.180082,0.17452,0.146922,0.1721,0.033374,0.012702,0.4892,-1.0184,Brookfield Asset Management Inc.,Standard & Poor's Ratings Services,Finance,credit_rating_financial,2,14.0
ASH,2015-02-13,2.1108,0.9068,0.247672,0.007515,0.007515,-0.018951,0.038066,0.5605,0.020095,0.006593,-0.7266,-0.6301,Ashland LLC,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,1,353.0
HRL,2014-09-15,2.6115,0.0754,0.161434,0.092096,0.09444,0.091241,0.060127,1.7803,0.159826,0.107829,0.2173,0.2761,HORMEL FOODS CORPORATION,Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,2,82.0
LVS,2012-06-15,2.16,1.0629,0.476909,0.253953,0.253953,0.222599,0.1349,0.4231,0.199501,0.084657,0.9177,1.5605,Las Vegas Sands Corp.,Moody's Investors Service,Miscellaneous,credit_rating_financial,1,83.0
TDG,2013-07-17,4.4911,2.9693,0.556236,0.411582,0.411582,0.286947,0.189195,0.3114,0.266623,0.059522,2.799,2.6685,TransDigm Inc.,Fitch Ratings,Capital Goods,credit_rating_financial,1,19.0
BMY,2014-07-31,1.5206,0.5474,0.718096,0.176442,0.176442,0.176442,0.156424,0.4246,0.169336,0.066853,-1.979,-1.9774,Bristol-Myers Squibb Co.,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,2,65.0
MTZ,2014-09-15,1.5762,0.8,0.148544,0.066152,0.066152,0.055544,0.032591,1.4795,0.144627,0.050517,0.2587,-0.1611,"MASTEC, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,12.0
INTC,2012-11-30,2.151,0.1597,0.625141,0.323654,0.323654,0.329284,0.239671,0.7593,0.281893,0.181977,0.9436,-0.1314,Intel Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,365.0
WEC,2014-05-30,0.8829,1.2629,0.612754,0.235564,0.235564,0.200782,0.12865,0.2973,0.132113,0.038243,0.8224,1.176,WEC Energy Group Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,9.0
AXL,2012-09-04,1.3246,-2.8127,0.176054,0.086422,0.086422,0.053424,0.055242,1.1101,-0.32674,0.058874,-3.9722,-4.7024,"American Axle & Manufacturing, Inc.",Moody's Investors Service,Consumer Durables,credit_rating_financial,1,71.0
TPC,2016-06-10,1.8007,0.5757,0.072402,0.021423,0.021423,0.015006,0.009205,1.2743,0.031891,0.01173,1.4373,2.2332,Tutor Perini Corporation,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,213.0
TUP,2013-11-12,1.1037,1.2895,0.66855,0.118624,0.118624,0.105581,0.074696,1.4183,0.402839,0.105939,0.8222,0.7954,TUPPERWARE BRANDS CORPORATION,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,75.0
AZN,2011-04-12,1.3469,0.5313,0.823954,0.351878,0.351878,0.329442,0.229972,0.5973,0.362327,0.137363,4.0479,3.7638,AstraZeneca PLC,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,2,83.0
PH,2014-07-03,1.866572635,0.993318645,0.229097355,0.117790815,0.117790815,0.117790815,0.078771965,0.99560122,0.15632694,0.078425464,9.308505287,7.857527414,Parker-Hannifin Corporation,Egan-Jones Ratings Company,Capital Goods,corporate_rating,2,27.0
HEP,2015-01-16,0.9874,1.9274,0.68069,0.460109,0.460109,0.337702,0.213078,0.2311,0.249135,0.077873,0.0151,-0.423,Holly Energy Partners LP,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,252.0
APH,2016-01-22,3.8179,0.8582,0.319554,0.198377,0.198377,0.189057,0.137106,0.7466,0.235572,0.103548,0.2533,0.3127,Amphenol Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,333.0
PPC,2015-11-17,1.7805,0.6112,0.100514,0.078332,0.078332,0.068236,0.065336,2.6514,0.368292,0.17328,2.5911,2.5071,PILGRIM'S PRIDE CORPORATION,Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,1,82.0
SBGI,2011-11-29,1.2167,-7.7161,0.711825,0.313707,0.313707,0.150918,0.099197,0.5166,-0.481437,0.050894,0.5352,0.4912,Sinclair Broadcast Group Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,1,92.0
INSW,2016-10-21,8.1941,0.4301,0.592932,0.445856,0.445856,0.348268,0.347987,0.2451,0.125142,0.085308,16.3266,14.87570901,"International Seaways, Inc.",Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,365.0
SPXC,2015-01-21,1.37592397,2.246713241,0.288830993,0.042765457,0.125860499,0.125860499,0.084281206,0.799888177,0.218878926,0.06741554,1.801886792,0.360849057,SPX Corporation,Egan-Jones Ratings Company,Technology,corporate_rating,2,365.0
RSG,2014-07-28,0.8281,0.8877,0.378095,0.143789,0.143789,0.101126,0.069964,0.4219,0.074512,0.02953,0.1465,0.1658,"REPUBLIC SERVICES, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,73.0
HON,2015-01-27,1.5021,0.4882,0.281571,0.144668,0.144668,0.144346,0.10517,0.8868,0.243421,0.095245,0.9512,0.767,HONEYWELL INTERNATIONAL INC,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,62.0
GILD,2014-02-25,1.4527,0.8887,0.74531,0.413317,0.413317,0.372294,0.267161,0.4568,0.269706,0.121187,-0.2845,-0.4519,"GILEAD SCIENCES, INC",Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,74.0
WBA,2014-06-27,1.3367,0.2594,0.292438,0.056663,0.063531,0.056039,0.035283,2.0354,0.130976,0.071813,-0.532,0.0808,WALGREENS BOOTS ALLIANCE INC,Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,72.0
E,2012-01-17,1.071929726,1.488174214,0.274554393,0.154700965,0.222554688,0.154332695,0.063158282,0.759844696,0.123665994,0.047990486,3.590689485,0.718537362,ENI S.p.A.,Standard & Poor's Ratings Services,Energy,corporate_rating,2,83.0
DIS,2010-12-23,1.111363636,0.795970042,1.0,0.169613535,0.175656149,0.164910806,0.104116859,0.549995665,0.105626483,0.057263821,3.439284789,2.336078509,Walt Disney Company (The),Standard & Poor's Ratings Services,Consumer Services,corporate_rating,2,83.0
PBI,2014-05-28,1.1165,26.461071,0.586162,0.162186,0.162186,0.133841,0.116422,0.4865,2.333334,0.050571,-1.4017,-1.5093,PITNEY BOWES INC,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,85.0
EMR,2014-07-16,1.4425,0.5264,0.403421,0.153067,0.153067,0.129555,0.081236,0.9983,0.19276,0.083606,0.8917,0.8591,Emerson Electric Co.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,41.0
AVT,2015-03-25,1.7985,0.4241,0.117301,0.028725,0.028725,0.025496,0.01984,2.4443,0.111571,0.048495,-3.2783,-3.4623,"AVNET, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,148.0
FMS,2015-01-16,1.932,0.9439,0.315561,0.142407,0.142407,0.116438,0.066024,0.6238,0.125624,0.049636,-0.2899,-0.6053,Fresenius Medical Care AG & Co. KGaA,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,1,84.0
CRS,2013-02-21,2.255,0.3656,0.192734,0.103564,0.103564,0.092966,0.059743,0.772,0.109245,0.046274,1.6417,0.101,Carpenter Technology Corporation,Moody's Investors Service,Capital Goods,credit_rating_financial,2,92.0
BTU,2012-06-15,1.9543,0.5864,0.304505,0.202618,0.202618,0.170766,0.115264,0.5868,0.175932,0.072603,0.1018,-0.4879,Peabody Energy Corporation,Moody's Investors Service,Energy,credit_rating_financial,1,289.0
WLK,2012-06-15,4.8167,0.4353,0.154428,0.12343,0.12343,0.110898,0.070902,1.1081,0.147449,0.079272,0.5503,-0.1499,Westlake Chemical Corporation,Moody's Investors Service,Basic Industries,credit_rating_financial,2,83.0
SAH,2015-06-30,1.0863,3.2594,0.147188,0.026529,0.026529,0.01459,0.009162,2.8983,0.137993,0.027753,3.5039,2.1077,Sonic Automotive Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,1,365.0
CIEN,2014-09-10,2.2694,-14.6597,0.415441,-0.000852,-0.000852,-0.038506,-0.041022,1.1552,1.033312,-0.047389,-0.6415,-0.5854,CIENA CORPORATION,Egan-Jones Ratings Company,Technology,credit_rating_financial,1,76.0
CCJ,2014-03-03,3.0629,0.3095,0.311554,0.187624,0.187624,0.093993,0.113968,0.2826,0.090539,0.054491,-0.2481,-0.4351,Cameco Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,188.0
COP,2015-08-20,1.3061,0.4317,0.565106,0.188339,0.188339,0.169137,0.123728,0.4764,0.11109,0.049829,0.2802,-7.8579,ConocoPhillips,Moody's Investors Service,Energy,credit_rating_financial,2,3.0
CZR,2014-07-30,1.5679,2.2595,0.438536,0.091356,0.091356,0.076449,0.076449,0.9149,0.250043,0.069942,-0.2071,-0.1309,"Caesars Entertainment Operating Company, Inc.",Fitch Ratings,Miscellaneous,credit_rating_financial,0,55.0
NOC,2011-03-29,1.3737,0.3516,0.188111,0.100451,0.100451,0.084071,0.072949,0.896,0.141709,0.060618,1.5492,1.0693,Northrop Grumman Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,83.0
TEL,2014-01-10,1.6078,0.3594,0.320544,0.121598,0.121598,0.09482,0.112028,0.617,0.13773,0.062564,0.309,0.1735,TE CONNECTIVITY LTD,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,163.0
FLT,2014-09-08,1.0465,0.6862,0.917215,0.45924,0.45924,0.439258,0.305567,0.2599,0.236588,0.07943,-1.7626,-1.8247,"FleetCor Technologies Operating Co., LLC",Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,83.0
USM,2012-03-19,1.7899,0.2395,0.60372,0.064646,0.064646,0.072023,0.040301,0.6864,0.054067,0.031407,1.9169,-0.5351,United States Cellular Corporation,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,357.0
ENB,2012-08-23,0.8837,1.6756,0.234409,0.097465,0.097465,0.083909,0.054634,0.5649,0.115927,0.029134,1.1917,0.8705,Enbridge Inc.,Moody's Investors Service,Public Utilities,credit_rating_financial,2,69.0
COP,2014-11-06,1.2574,0.4127,0.590115,0.264971,0.264971,0.248009,0.15719,0.4934,0.153109,0.068077,1.9089,7.2285,ConocoPhillips Company,Moody's Investors Service,Energy,credit_rating_financial,2,79.0
FLS,2014-07-30,1.8275,0.6394,0.340711,0.153449,0.161324,0.139874,0.097995,0.9837,0.260143,0.096952,0.151,-0.0632,Flowserve Corp.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,5.0
IO,2013-12-04,2.382078196,2.354740714,0.795424707,0.029856128,-0.402059847,-0.402059847,-0.447696238,0.635116709,-0.953884832,-0.26277943,0.931113018,0.824404124,Ion Geophysical Corporation,Moody's Investors Service,Energy,corporate_rating,0,217.0
TIGO,2013-10-18,0.6595,0.997,0.654627,0.277513,0.277513,0.236487,0.24925,0.622,0.301771,0.101347,2.8385,2.4992,Millicom International Cellular S.A.,Fitch Ratings,Public Utilities,credit_rating_financial,1,150.0
PBFX,2016-12-16,2.22250743,-15.6497,1.0,0.49549581,0.49417,0.472119617,0.399765678,0.1407,-1.868179,0.149780118,4.46955638,3.737910935,PBF Logistics LP,Standard & Poor's Ratings Services,Energy,corporate_rating,1,277.0
RAD,2012-06-15,3.9166,0.4199,0.568513,0.147209,0.147209,0.118565,0.086333,0.6696,0.102508,0.057741,1.2042,0.6981,Rite Aid Corporation,Moody's Investors Service,Consumer Services,credit_rating_financial,0,83.0
CF,2016-11-08,3.870262391,3.519414576,0.227951153,0.036363636,-0.061329715,-0.061329715,-0.075169607,0.243539753,-0.082735962,-0.018306787,2.646932647,-6.838266838,"CF Industries Holdings, Inc.",Standard & Poor's Ratings Services,Basic Industries,corporate_rating,2,365.0
UHS,2013-02-15,1.5743,1.3486,0.885135,0.135401,0.135401,0.1097,0.063701,0.8489,0.17681,0.059634,0.9672,0.1494,Universal Hospital Services Inc.,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,1,172.0
SHW,2014-03-17,1.2492,0.9703,0.453247,0.112549,0.112549,0.106618,0.073434,1.5959,0.433971,0.11791,0.658,0.6227,SHERWIN-WILLIAMS COMPANY,Egan-Jones Ratings Company,Basic Industries,credit_rating_financial,2,118.0
NUE,2013-07-24,2.7996,0.5556,0.09396,0.071313,0.071313,0.062517,0.038731,1.3743,0.111721,0.059092,0.5123,0.1994,Nucor Corp.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,5.0
SWX,2014-12-16,1.1394,0.9859,0.776499,0.140567,0.140567,0.114218,0.074493,0.4273,0.102573,0.031734,-0.8939,-0.1847,"SOUTHWEST GAS HOLDINGS, INC.",Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,75.0
VALE,2012-07-09,1.9416,0.3134,0.59171,0.49549581,0.49417,0.464636,0.379442,0.4733,0.412472,0.178449,0.8819,0.2248,Vale S.A.,Fitch Ratings,Miscellaneous,credit_rating_financial,2,6.0
PKG,2013-10-15,2.204200334,1.927065497,0.2206402935,0.1166557125,0.10870617599999999,0.103125676,0.0896716895,0.8954852235,0.2511983585,0.074701998,3.164672807,2.1081945859999998,Packaging Corp. of America,Moody's Investors Service,Capital Goods,corporate_rating,2,132.0
KRO,2013-03-04,3.7253,0.3767,0.28356,0.181956,0.181956,0.167384,0.11056,0.975,0.205725,0.107795,-1.887,-1.9405,Kronos Incorporated,Moody's Investors Service,Basic Industries,credit_rating_financial,1,136.0
EBAY,2016-03-02,3.4927,1.0263,0.793878,0.255703,0.255703,0.280028,0.200768,0.4839,0.296077,0.109659,-1.2323,-1.2826,"eBay, Inc.",Moody's Investors Service,Technology,credit_rating_financial,2,9.0
MKC,2011-07-06,1.2169,0.6018,0.424868,0.152781,0.152781,0.138666,0.110945,0.9758,0.23566,0.100798,-0.133,-0.1313,McCormick & Co. Inc.,Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,2,138.0
CMLS,2016-03-25,2.9264,26.461071,0.660791,-0.40945,-0.40945,-0.506841,-0.467617,0.3892,-1.868179,-0.18202,-1.9545,-1.6344,Cumulus Media Inc.,Moody's Investors Service,Public Utilities,credit_rating_financial,0,192.0
CVS,2013-09-23,1.4248,0.261,0.182651,0.058561,0.058561,0.05121,0.031384,1.8592,0.102754,0.058426,0.8643,0.6831,CVS Health,Moody's Investors Service,Consumer Services,credit_rating_financial,2,25.0
AWI,2016-02-03,2.0188,1.2855,0.380077,0.195007,0.195007,0.117501,0.117004,0.2996,0.075312,0.021547,-0.125,0.7022,Armstrong World Industries Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,365.0
DGX,2014-03-18,1.4895,0.8036,0.408777,0.162671,0.162671,0.144657,0.075308,0.7952,0.159102,0.071736,1.825,1.6938,Quest Diagnostics Inc,Fitch Ratings,Health Care,credit_rating_financial,2,6.0
SBAC,2012-06-15,1.0195,-15.6497,0.709353,0.158499,0.158499,-0.178723,-0.181125,0.1936,2.333334,-0.035185,0.4917,-0.0695,"SBA Telecommunications, Inc.",Moody's Investors Service,Finance,credit_rating_financial,1,83.0
RIG,2013-05-09,1.582829947,1.175611305,1.0,0.171922575,0.088734232,0.088734232,-0.023814702,0.26845716,-0.013909178,-0.006393227,7.606741573,3.946629213,Transocean Ltd.,Egan-Jones Ratings Company,Energy,corporate_rating,1,328.0
LVS,2015-11-11,1.9224,1.1078,0.46887,0.281061,0.281061,0.262822,0.194803,0.6524,0.397757,0.160508,0.6089,0.2002,Las Vegas Sands LLC,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,331.0
G,2012-08-06,2.179852767,1.227432813,0.39128094,0.138984769,0.134931079,0.134931079,0.093700693,0.7298635,0.15252852,0.068388715,1.385823358,1.016295741,Genpact Limited,Moody's Investors Service,Consumer Services,corporate_rating,1,83.0
PENN,2012-10-17,0.6738,1.2213,0.404298,0.06231,0.06231,0.001837,-0.024182,0.551,-0.034684,-0.013816,1.9867,1.0317,"Penn National Gaming, Inc. (Old)",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,124.0
ENB,2014-03-10,0.6478,1.3942,0.185643,0.041467,0.041467,0.018622,0.015007,0.5718,0.100301,0.023385,0.3091,-2.5125,Enbridge Inc.,Moody's Investors Service,Public Utilities,credit_rating_financial,2,161.0
SWX,2015-09-10,1.2903,1.1139,0.761816,0.134082,0.134082,0.103464,0.066515,0.4074,0.094968,0.027101,-0.0248,-0.6888,"SOUTHWEST GAS HOLDINGS, INC.",Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,99.0
